la plus; la plus; la plus; 
le plus;le plus;le plus;le plus;
donner la touche finale;collocation;autres;;N/A;<ENT>V_<ENT>Det1_<ENT>C1_<ENT>Prép2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN];;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2;avoir un parfum de [GN]
décerner la palme;expression idiomatique;relations sociales;;N/A;<ENT>V_<ENT>Det1_<ENT>C1_<ENT>Prép2
casser la graine;expression idiomatique;cuisine (aliments);action;N/A;<ENT>V_<ENT>Det1_<ENT>C1_<ENT>Prép2
casser le morceau;expression idiomatique;conversation;;N/A;<ENT>V_<ENT>Det1_<ENT>C1_<ENT>Prép2
dorer la pilule;expression idiomatique;action;;N/A;<ENT>V_<ENT>Det1_<ENT>C1_<ENT>Prép2
faire la guerre;collocation;action;;B1;<ENT>V_<ENT>Det1_<ENT>C1_<ENT>Prép2
donner le bâton;collocation;autres;;N/A;<ENT>V_<ENT>Det1_<ENT>C1_<ENT>Prép2
conserver le secret;collocation;conversation;;N/A;<ENT>V_<ENT>Det1_<ENT>C1_<ENT>Prép2
faire le rapport;collocation;autres;;N/A;<ENT>V_<ENT>Det1_<ENT>C1_<ENT>Prép2
donner l'estocade;expression idiomatique;autres;;N/A;<ENT>V_<ENT>Det1_<ENT>C1_<ENT>Prép2
concilier les bonnes grâces de (+nom humain);expression verbale figée;autres;;N/A;<ENT>V_<ENT>Det1_<ENT>C1_<ENT>Prép2
accorder la main de (+nom humain);expression idiomatique;corps humain;famille;N/A;<ENT>V_<ENT>Det1_<ENT>C1_<ENT>Prép2
détourner la tête;collocation;corps humain;comportement;N/A;<ENT>V_<ENT>Det1_<ENT>C1_<ENT>Prép2
croiser le fer;expression idiomatique;relations sociales;;N/A;<ENT>V_<ENT>Det1_<ENT>C1_<ENT>Prép2
faire la même chose;collocation;autres;;N/A;<ENT>V_<ENT>Det1_<ENT>C1_<ENT>Prép2
croiser les bras;collocation;corps humain;;N/A;<ENT>V_<ENT>Det1_<ENT>C1_<ENT>Prép2
dresser l'oreille;expression idiomatique;corps humain;;N/A;<ENT>V_<ENT>Det1_<ENT>C1_<ENT>Prép2
apprendre les ficelles de (+nom/substantif);expression verbale figée;autres;;N/A;<ENT>V_<ENT>Det1_<ENT>C1_<ENT>Prép2
donner la chasse;collocation;autres;;N/A;<ENT>V_<ENT>Det1_<ENT>C1_<ENT>Prép2
entraver la circulation;collocation;autres;;N/A;<ENT>V_<ENT>Det1_<ENT>C1_<ENT>Prép2
disputer la palme;expression idiomatique;relations sociales;;N/A;<ENT>V_<ENT>Det1_<ENT>C1_<ENT>Prép2
donner la tétée;collocation;famille;;N/A;<ENT>V_<ENT>Det1_<ENT>C1_<ENT>Prép2
apporter la sécurité;collocation;autres;;N/A;<ENT>V_<ENT>Det1_<ENT>C1_<ENT>Prép2
donner l'accolade;collocation;relations sociales;;N/A;<ENT>V_<ENT>Det1_<ENT>C1_<ENT>Prép2
appeler l'attention de (+nom humain);collocation;relations sociales;;N/A;<ENT>V_<ENT>Det1_<ENT>C1_<ENT>Prép2
demander la lune;expression idiomatique;autres;;N/A;<ENT>V_<ENT>Det1_<ENT>C1_<ENT>Prép2
donner le coup de grâce;collocation;autres;;N/A;<ENT>V_<ENT>Det1_<ENT>C1_<ENT>Prép2
expliquer la voie;collocation;conversation;;N/A;<ENT>V_<ENT>Det1_<ENT>C1_<ENT>Prép2
donner la mort;collocation;la vie/la mort;;N/A;<ENT>V_<ENT>Det1_<ENT>C1_<ENT>Prép2
donner le bras;collocation;corps humain;;N/A;<ENT>V_<ENT>Det1_<ENT>C1_<ENT>Prép2
donner l'heure;collocation;temps;;N/A;<ENT>V_<ENT>Det1_<ENT>C1_<ENT>Prép2
donner la palme;expression idiomatique;relations sociales;;N/A;<ENT>V_<ENT>Det1_<ENT>C1_<ENT>Prép2
apprendre les ficelles du droit;expression verbale figée;autres;;N/A;<ENT>V_<ENT>Det1_<ENT>C1_<ENT>Prép2
donner le biberon;collocation;famille;;N/A;<ENT>V_<ENT>Det1_<ENT>C1_<ENT>Prép2
